ID,Ave. art rating,ImageOnly: agreeableness,ImageOnly: anger,ImageOnly: anticipation,ImageOnly: arrogance,ImageOnly: disagreeableness,ImageOnly: disgust,ImageOnly: fear,ImageOnly: gratitude,ImageOnly: happiness,ImageOnly: humility,ImageOnly: love,ImageOnly: optimism,ImageOnly: pessimism,ImageOnly: regret,ImageOnly: sadness,ImageOnly: shame,ImageOnly: shyness,ImageOnly: surprise,ImageOnly: trust,ImageOnly: neutral
5772845aedc2cb3880fdb7bd,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772820bedc2cb3880f6485c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728649edc2cb388003a6b3,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728500edc2cb3880ffb34c,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728aceedc2cb388012484b,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577281fdedc2cb3880f632b8,0.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fb7edc2cb3880eec8ad,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57728043edc2cb3880f09b9b,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772842dedc2cb3880fd1d87,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287aeedc2cb388007faf9,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728225edc2cb3880f6c13b,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577281a6edc2cb3880f51161,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577281f0edc2cb3880f61d91,-0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287b1edc2cb388007ffed,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f8cedc2cb3880ee2df2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f3eedc2cb3880ed763b,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284faedc2cb3880ffa8a2,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772816fedc2cb3880f465e9,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f73edc2cb3880ee0603,-0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728444edc2cb3880fd4447,-0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577280ffedc2cb3880f313b5,1.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57728364edc2cb3880faa016,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f32edc2cb3880ed66df,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727228edc2cb3880c4257a,1.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577278daedc2cb3880d9489e,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57728288edc2cb3880f80811,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57726e82edc2cb3880b750a4,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
577275cbedc2cb3880cf60fe,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284a8edc2cb3880fe8257,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727fededc2cb3880ef6b27,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f4cedc2cb3880ed8b85,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f0cedc2cb3880ecdadd,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5772871cedc2cb3880063814,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283fbedc2cb3880fc7c29,-0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577278dbedc2cb3880d949ce,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57728015edc2cb3880effef3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728703edc2cb3880060f39,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283ddedc2cb3880fbf716,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728891edc2cb38800abdb1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772831aedc2cb3880f9ec2f,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577282c4edc2cb3880f8b875,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f37edc2cb3880ed6a3b,-0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283aeedc2cb3880fb5b76,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287b3edc2cb3880080301,0.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577275d4edc2cb3880cf6e24,1.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727f7bedc2cb3880ee1345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284daedc2cb3880ff22e0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727feaedc2cb3880ef65fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287baedc2cb3880080db8,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727ffcedc2cb3880efd6d9,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772839bedc2cb3880fb3dd1,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727de1edc2cb3880e916a9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727d75edc2cb3880e7ccce,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287acedc2cb388007f825,1.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727dacedc2cb3880e872ab,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577280d4edc2cb3880f27d28,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577285c4edc2cb388002351f,-0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727794edc2cb3880d4f4c3,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287cdedc2cb3880082dcb,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728639edc2cb3880038e86,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f43edc2cb3880ed7e2c,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727ca6edc2cb3880e542f2,1.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577287b7edc2cb3880080902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728351edc2cb3880fa8f5e,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577282b2edc2cb3880f89d89,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596f10c4edc2c92558fcb6ec,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f1bedc2cb3880ecedc3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283d8edc2cb3880fbef3e,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772874eedc2cb388006d33d,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f82edc2cb3880ee1c6a,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287b1edc2cb388008009f,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f78edc2cb3880ee0e51,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727ee7edc2cb3880ec501f,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728335edc2cb3880fa16b5,0.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728651edc2cb388003b1fa,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283ddedc2cb3880fbf786,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577272c7edc2cb3880c627db,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772831eedc2cb3880f9f2b7,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728662edc2cb3880042101,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287aeedc2cb388007fad9,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727797edc2cb3880d4f9a8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727d9eedc2cb3880e85e8d,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727feaedc2cb3880ef669e,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728015edc2cb3880effee3,-0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
577288a1edc2cb38800b27e7,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727fa0edc2cb3880eea59a,-1.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577281caedc2cb3880f59be8,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
577284f9edc2cb3880ffa7d2,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577286feedc2cb38800609da,-1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599b2570edc2c90e2cc471d9,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727f30edc2cb3880ed6400,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577285c9edc2cb3880023e6f,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772845bedc2cb3880fdb9af,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728731edc2cb388006ac4e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772842bedc2cb3880fd1a57,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728172edc2cb3880f46a8d,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728595edc2cb388001957c,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727c92edc2cb3880e4cd88,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f8eedc2cb3880ee3142,-0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728448edc2cb3880fd4a91,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287dbedc2cb38800898b8,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727fa5edc2cb3880eeada6,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772878aedc2cb3880076e57,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728079edc2cb3880f1463b,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
577283ceedc2cb3880fbdef4,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577282beedc2cb3880f8af96,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577286a1edc2cb388004d75d,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728734edc2cb388006b0b4,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577285a1edc2cb388001a967,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f6fedc2cb3880ee0208,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577281f5edc2cb3880f62535,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577280f1edc2cb3880f2ff7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577286cdedc2cb3880056d83,-0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f7eedc2cb3880ee1688,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772839bedc2cb3880fb3ef1,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284f9edc2cb3880ffa712,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727bd3edc2cb3880e2c344,-0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727eecedc2cb3880ec57ec,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728629edc2cb38800375af,0.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57728650edc2cb388003b1c7,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728934edc2cb38800d13f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728789edc2cb3880076c2f,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283d7edc2cb3880fbeddc,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728045edc2cb3880f09fcf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59983af3edc2c9d2c47f7be2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772721dedc2cb3880c412e6,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728014edc2cb3880effd83,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fa8edc2cb3880eeb412,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772841aedc2cb3880fcac1f,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58d12bb8edc2c94f904de105,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772809cedc2cb3880f1cda4,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284fbedc2cb3880ffaa24,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287e7edc2cb388008ac4f,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287afedc2cb388007fc6b,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728724edc2cb3880064406,-1.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728069edc2cb3880f12ba5,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577288bcedc2cb38800b516e,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728173edc2cb3880f46c3f,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728289edc2cb3880f809c1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284faedc2cb3880ffa912,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284faedc2cb3880ffa932,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726e53edc2cb3880b6ac84,0.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f8aedc2cb3880ee2a6e,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284a5edc2cb3880fe7e05,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727efbedc2cb3880ecc1de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f3bedc2cb3880ed70a8,0.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727bd3edc2cb3880e2c357,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727015edc2cb3880bceb18,1.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577283c3edc2cb3880fbce25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284a4edc2cb3880fe7d25,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f8aedc2cb3880ee29fe,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727fa3edc2cb3880eeab04,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f8dedc2cb3880ee2f92,-0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772842aedc2cb3880fd19a7,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728789edc2cb3880076c0f,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f6fedc2cb3880ee0304,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
577288d3edc2cb38800bcc38,-0.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728336edc2cb3880fa17f5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284f7edc2cb3880ffa450,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728715edc2cb3880062bee,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728891edc2cb38800abcc1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772850cedc2cb3880ffc4ab,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
57728703edc2cb3880060f09,1.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57728192edc2cb3880f4f1f7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772816eedc2cb3880f463c7,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577281a5edc2cb3880f50ecb,-0.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577282e9edc2cb3880f94654,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577282bfedc2cb3880f8b26a,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728043edc2cb3880f09b3b,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772860fedc2cb388002f955,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772859aedc2cb3880019d3b,-0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287b1edc2cb38800800ef,0.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283c5edc2cb3880fbd019,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577286ebedc2cb388005984e,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
577277baedc2cb3880d587c1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728508edc2cb3880ffc023,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57728363edc2cb3880fa9f76,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
577272d1edc2cb3880c69193,1.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577282f3edc2cb3880f956a0,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727680edc2cb3880d1d2e4,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728209edc2cb3880f64516,1.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577282b3edc2cb3880f89e69,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728638edc2cb3880038d13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772863eedc2cb38800396f2,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772842aedc2cb3880fd1a07,-0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283c4edc2cb3880fbce85,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577286e8edc2cb38800592d4,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f6bedc2cb3880ee006b,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57727796edc2cb3880d4f868,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772850dedc2cb3880ffc72d,-0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f19edc2cb3880ecebf1,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287dbedc2cb38800898ea,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577280e5edc2cb3880f29662,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577276b2edc2cb3880d273d8,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284a5edc2cb3880fe7df5,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727795edc2cb3880d4f696,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f19edc2cb3880eceb0f,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57727d71edc2cb3880e7c5b9,1.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577287dbedc2cb388008993a,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284faedc2cb3880ffa972,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772807bedc2cb3880f1494b,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727efaedc2cb3880ecc0e4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727ee5edc2cb3880ec4d86,-0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f44edc2cb3880ed7f80,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728567edc2cb388000fcba,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728661edc2cb3880042031,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728363edc2cb3880fa9f54,-0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fa2edc2cb3880eea87f,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f4cedc2cb3880ed8b75,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728965edc2cb38800dbac6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577280f8edc2cb3880f30a1d,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728392edc2cb3880fb3068,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577280c2edc2cb3880f26195,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772819cedc2cb3880f50207,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f3aedc2cb3880ed6e22,1.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727de1edc2cb3880e91699,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57726eebedc2cb3880b8b60b,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284f8edc2cb3880ffa580,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577279a7edc2cb3880dbeac4,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284a5edc2cb3880fe7f15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284cfedc2cb3880ff11f3,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287e7edc2cb388008acbd,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772838eedc2cb3880fb296b,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fa5edc2cb3880eeae5b,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f3fedc2cb3880ed770b,1.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5772843cedc2cb3880fd3533,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
577280efedc2cb3880f2fc6a,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f70edc2cb3880ee0414,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
